transaction_id,customer_id,amount,channel,merchant_category,composite_fraud_score,fraud_risk_level,recommended_action,chargeback_risk_score,velocity_risk_score,pattern_risk_score,is_actual_fraud
TXN_00000169,CUST_000070,218.47,in-store,utilities,0.16952111924868565,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001061,CUST_000070,6.99,online,pharmacy,0.18507716675461328,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001162,CUST_000070,199.11,mobile,subscription,0.16541748756755634,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000801,CUST_000071,75.26,in-store,gas,0.10749615875481226,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002584,CUST_000072,214.09,online,retail,0.204249614582035,LOW,MONITORING,0.0,0.0,0.0,False
TXN_00001455,CUST_000072,228.83,mobile,subscription,0.19805421610423554,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001547,CUST_000072,289.32,in-store,restaurant,0.20061130941116428,LOW,MONITORING,0.0,0.0,0.0,False
TXN_00000184,CUST_000072,360.77,mobile,utilities,0.20504577725217374,LOW,MONITORING,0.0,0.0,0.0,False
TXN_00002831,CUST_000072,384.78,online,subscription,0.20746820346505987,LOW,MONITORING,0.0,0.0,0.0,False
TXN_00002453,CUST_000074,62.38,in-store,pharmacy,0.07871343580639373,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000161,CUST_000074,36.27,online,subscription,0.0711698857473755,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000292,CUST_000074,101.19,in-store,gas,0.07935709627837455,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000105,CUST_000074,69.42,online,restaurant,0.07429940380044013,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001383,CUST_000074,46.38,mobile,pharmacy,0.08671027235759338,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001883,CUST_000075,238.89,mobile,pharmacy,0.12541182852388058,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002518,CUST_000075,266.54,online,pharmacy,0.14078744284106762,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002736,CUST_000076,49.42,mobile,grocery,0.11796274812070337,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002821,CUST_000076,51.63,online,utilities,0.10975193665649716,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002301,CUST_000076,1.0,in-store,pharmacy,0.11707899186910933,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001243,CUST_000077,221.01,online,utilities,0.0530560415803209,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001825,CUST_000077,100.97,in-store,utilities,0.07711383245039388,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002508,CUST_000079,54.06,online,utilities,0.1696275955336473,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000421,CUST_000079,105.65,online,pharmacy,0.18431624342765168,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001910,CUST_000079,108.45,in-store,restaurant,0.1650026173626723,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000616,CUST_000080,207.16,in-store,gas,0.07127510080681346,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001801,CUST_000080,298.11,online,subscription,0.07288982971702582,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001653,CUST_000080,261.61,mobile,pharmacy,0.06804287900602506,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001234,CUST_000080,30.86,in-store,grocery,0.06372288336837191,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001868,CUST_000080,95.93,in-store,subscription,0.055947169700391756,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001361,CUST_000081,225.53,online,restaurant,0.14961338886898945,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000504,CUST_000081,137.39,online,grocery,0.14158410211132832,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000331,CUST_000081,328.88,in-store,utilities,0.15256457969989756,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001513,CUST_000082,253.24,in-store,utilities,0.0851864764376595,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002288,CUST_000082,211.4,mobile,restaurant,0.08351461334248378,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000026,CUST_000082,148.45,in-store,gas,0.07695671565958588,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002143,CUST_000082,104.98,in-store,restaurant,0.08721653604286651,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002644,CUST_000082,300.41,mobile,retail,0.0874062318297383,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002779,CUST_000082,56.21,mobile,grocery,0.08349809948307198,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001728,CUST_000083,96.47,online,retail,0.09297633688677115,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001637,CUST_000083,176.08,online,pharmacy,0.09924533712752664,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001658,CUST_000084,175.72,in-store,gas,0.11822671028380548,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000864,CUST_000084,131.52,in-store,restaurant,0.11263431381839102,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001742,CUST_000084,136.39,in-store,utilities,0.10830571128118836,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000411,CUST_000085,49.16,in-store,gas,0.12982949125278961,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000722,CUST_000085,29.39,mobile,utilities,0.1434266351621712,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001932,CUST_000085,12.58,in-store,restaurant,0.13967906037541686,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001681,CUST_000085,26.24,online,utilities,0.1377420307731964,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002146,CUST_000086,9.98,in-store,grocery,0.09477669105543435,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000183,CUST_000086,68.61,in-store,utilities,0.09953986805287438,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001983,CUST_000086,18.49,in-store,pharmacy,0.0963047228839651,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002955,CUST_000086,46.34,in-store,retail,0.09220983749943781,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001013,CUST_000087,10.23,mobile,gas,0.07931139462983486,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001479,CUST_000087,16.72,in-store,retail,0.06817813751531564,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000505,CUST_000088,349.57,mobile,subscription,0.13218235568652395,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000133,CUST_000088,295.95,in-store,grocery,0.13647323295396438,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001165,CUST_000088,286.95,online,gas,0.1444197080900381,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000557,CUST_000088,1.0,in-store,grocery,0.12725483022479148,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000537,CUST_000089,97.88,mobile,restaurant,0.12949651380855554,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002648,CUST_000089,124.57,in-store,utilities,0.13281169756035213,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001051,CUST_000089,251.82,in-store,utilities,0.1330098124599447,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001735,CUST_000089,354.79,in-store,pharmacy,0.1399342503392161,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002115,CUST_000089,258.64,in-store,gas,0.1308772464347984,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001515,CUST_000090,129.83,online,utilities,0.14305165426119143,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001451,CUST_000090,304.72,in-store,subscription,0.15571848870822996,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000953,CUST_000090,325.89,online,pharmacy,0.14284375258770196,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000149,CUST_000091,54.01,online,pharmacy,0.08921200512601654,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001339,CUST_000091,22.87,in-store,grocery,0.09797545805183211,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000218,CUST_000091,25.09,mobile,gas,0.10423722099163575,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001668,CUST_000091,26.51,in-store,restaurant,0.09627233814799518,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002096,CUST_000092,169.42,mobile,gas,0.07046910821182178,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002920,CUST_000092,177.17,mobile,subscription,0.0768379281759196,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001979,CUST_000093,100.85,in-store,gas,0.15554906387614542,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002255,CUST_000093,69.71,in-store,pharmacy,0.1359081858096253,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000603,CUST_000093,59.7,online,retail,0.14081443779546474,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000284,CUST_000094,131.89,online,pharmacy,0.1842469646586537,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001334,CUST_000094,70.19,in-store,utilities,0.17758714056000888,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000923,CUST_000094,71.83,in-store,utilities,0.18622900787232252,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002496,CUST_000094,96.39,online,subscription,0.18864364057498864,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001521,CUST_000095,28.61,in-store,grocery,0.09305454048120387,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002601,CUST_000095,48.11,in-store,gas,0.1133576938526094,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002633,CUST_000095,22.61,mobile,retail,0.10126967900354943,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001732,CUST_000095,28.32,mobile,restaurant,0.10484106921872284,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000511,CUST_000095,30.9,in-store,pharmacy,0.11945663914648581,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002943,CUST_000095,45.07,in-store,utilities,0.11615297669496148,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001046,CUST_000096,129.57,mobile,grocery,0.23015843696719726,LOW,MONITORING,0.0,0.0,0.0,False
TXN_00001442,CUST_000096,155.15,online,subscription,0.22734064169216997,LOW,MONITORING,0.0,0.0,0.0,False
TXN_00002771,CUST_000096,96.95,in-store,retail,0.2304529390074713,LOW,MONITORING,0.0,0.0,0.0,False
TXN_00001583,CUST_000096,99.83,in-store,restaurant,0.2234562596746512,LOW,MONITORING,0.0,0.0,0.0,False
TXN_00002363,CUST_000097,34.64,in-store,gas,0.12706394743745425,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001196,CUST_000097,208.14,in-store,grocery,0.12579036916524197,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001096,CUST_000097,132.69,in-store,pharmacy,0.12569791119861867,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001487,CUST_000097,171.48,in-store,pharmacy,0.11409693455038585,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000344,CUST_000098,67.42,in-store,restaurant,0.08060424781227088,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002252,CUST_000098,63.78,in-store,pharmacy,0.08805667382544469,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001649,CUST_000098,8.01,in-store,utilities,0.06362294460395287,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000752,CUST_000098,77.34,online,utilities,0.06943174945984151,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000569,CUST_000099,99.8,in-store,pharmacy,0.1337793021201803,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001913,CUST_000099,173.28,online,restaurant,0.13720680177920558,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000077,CUST_000099,274.01,mobile,utilities,0.14051883153485176,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001229,CUST_000100,44.22,online,adult_entertainment,0.4668174966636942,MEDIUM,ADDITIONAL_VERIFICATION,0.0,0.0,0.0,False
TXN_00001268,CUST_000100,2823.58,online,jewelry,0.478305345955925,MEDIUM,ADDITIONAL_VERIFICATION,0.0,0.0,0.0,True
TXN_00001270,CUST_000101,49.43,online,retail,0.0634474793069508,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002818,CUST_000101,24.05,mobile,grocery,0.0581188747134947,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000805,CUST_000101,44.57,online,gas,0.07113025511060878,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001005,CUST_000102,118.33,mobile,utilities,0.09165522663127669,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001063,CUST_000102,149.87,online,subscription,0.09739091522390307,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002744,CUST_000104,195.16,mobile,restaurant,0.13037434363726313,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000144,CUST_000104,111.22,in-store,pharmacy,0.13033262878673926,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001741,CUST_000104,151.21,in-store,utilities,0.13100435030004218,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001927,CUST_000104,230.18,in-store,subscription,0.14336239277978435,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002640,CUST_000104,91.25,in-store,subscription,0.1439320063768746,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002086,CUST_000105,171.5,mobile,grocery,0.19781515277035924,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000522,CUST_000105,177.81,in-store,grocery,0.19036443939851294,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002395,CUST_000106,122.26,in-store,gas,0.11238489009144388,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000785,CUST_000106,136.96,online,grocery,0.12517628325786606,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001851,CUST_000106,211.25,mobile,pharmacy,0.12461558341357545,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002707,CUST_000107,38.1,online,gas,0.10710114612159422,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000834,CUST_000107,73.96,in-store,subscription,0.11618337402537206,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000597,CUST_000107,42.73,in-store,subscription,0.11322766474879595,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000958,CUST_000108,44.94,in-store,retail,0.13163644884643938,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001897,CUST_000108,178.35,online,utilities,0.12119636434725081,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001826,CUST_000108,110.86,online,subscription,0.11991200697160183,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002075,CUST_000109,21.92,in-store,grocery,0.10698788667263627,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001077,CUST_000109,85.06,mobile,retail,0.10315186849386211,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000489,CUST_000109,1.0,in-store,restaurant,0.11919714831111537,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000519,CUST_000109,78.7,in-store,grocery,0.12418663734873822,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001134,CUST_000109,29.41,online,grocery,0.1172079037233111,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000475,CUST_000109,47.19,in-store,restaurant,0.11878249219408935,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001952,CUST_000110,28.33,in-store,utilities,0.1645194034489974,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001470,CUST_000110,16.82,online,subscription,0.16504349101124766,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000564,CUST_000110,25.53,online,pharmacy,0.16438889136753979,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002842,CUST_000111,50.24,online,pharmacy,0.177426516634432,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001636,CUST_000112,215.87,in-store,pharmacy,0.08232384056496365,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000367,CUST_000112,339.32,mobile,gas,0.07663521408709281,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002070,CUST_000113,115.99,mobile,grocery,0.14569741946583,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000234,CUST_000114,176.97,mobile,gas,0.1377106650424615,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002578,CUST_000114,39.47,mobile,gas,0.13243314526475564,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001778,CUST_000114,211.47,mobile,subscription,0.14384322312071887,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001060,CUST_000114,170.28,online,retail,0.13288579036155396,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002199,CUST_000115,203.75,in-store,pharmacy,0.04831374632608998,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001463,CUST_000115,218.89,in-store,gas,0.04217888394074658,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000845,CUST_000115,248.2,in-store,retail,0.04825018277901533,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002546,CUST_000116,43.12,online,retail,0.04802019911954368,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001368,CUST_000116,65.38,mobile,grocery,0.05849047004743563,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000129,CUST_000117,38.27,in-store,grocery,0.11833223534335915,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001151,CUST_000117,48.02,in-store,restaurant,0.11744231035620617,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001155,CUST_000117,45.3,online,gas,0.11257994694771796,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000869,CUST_000118,244.02,online,subscription,0.11448458392004901,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001158,CUST_000118,259.26,mobile,utilities,0.10612942254185699,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002857,CUST_000118,179.89,in-store,grocery,0.1241438842022503,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001651,CUST_000118,41.28,in-store,gas,0.12629672745505127,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001806,CUST_000118,326.0,online,subscription,0.12146230148908906,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002102,CUST_000118,260.52,mobile,gas,0.11917504892855961,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002605,CUST_000119,17.58,mobile,retail,0.14672002288021055,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000042,CUST_000119,124.55,online,gas,0.14008379390384013,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000804,CUST_000119,72.16,online,retail,0.13665339317065273,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001902,CUST_000120,195.83,in-store,subscription,0.1323883122893784,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002000,CUST_000120,258.8,online,pharmacy,0.13224393351394365,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002643,CUST_000121,269.49,mobile,utilities,0.18896807772112303,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002513,CUST_000121,54.83,in-store,subscription,0.18311814210599972,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000913,CUST_000121,188.97,online,retail,0.17847982929380907,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001189,CUST_000122,18.97,online,retail,0.18854408925428906,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001335,CUST_000122,10.14,in-store,gas,0.17772076666841002,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000693,CUST_000122,21.76,in-store,restaurant,0.16415291571871557,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002324,CUST_000122,10.72,in-store,gas,0.18025128313591118,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002168,CUST_000122,22.33,mobile,utilities,0.17522118161301722,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000094,CUST_000122,2.5,in-store,retail,0.17570592507800598,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001435,CUST_000123,22.28,mobile,utilities,0.1475266292126765,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000685,CUST_000123,36.5,in-store,pharmacy,0.15749964572799116,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002679,CUST_000123,20.03,mobile,restaurant,0.14938048837169957,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000192,CUST_000124,133.39,online,restaurant,0.14481907785941492,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002022,CUST_000124,181.87,online,subscription,0.1388896096053694,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002251,CUST_000124,70.17,in-store,subscription,0.14683793589684646,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000689,CUST_000125,15.3,mobile,grocery,0.1521306142243139,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001712,CUST_000125,12.13,online,restaurant,0.16018351258459948,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001448,CUST_000125,1.0,in-store,grocery,0.1510855924479978,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000653,CUST_000125,15.89,in-store,retail,0.16433054309447798,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000651,CUST_000126,38.7,mobile,restaurant,0.1380394820929201,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002386,CUST_000126,13.81,in-store,retail,0.13549900823326252,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000875,CUST_000126,36.12,in-store,utilities,0.13590978995403882,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000527,CUST_000127,242.23,mobile,restaurant,0.11990514629480313,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001071,CUST_000127,188.74,in-store,gas,0.11254804122358299,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001037,CUST_000127,156.09,mobile,pharmacy,0.114930252651394,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000501,CUST_000127,176.08,online,pharmacy,0.11684329611286484,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002884,CUST_000127,239.79,mobile,subscription,0.11577695870833893,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002767,CUST_000127,120.57,in-store,grocery,0.12281961008317707,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000699,CUST_000127,50.99,mobile,restaurant,0.1249206925132619,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000141,CUST_000128,1.0,in-store,grocery,0.15830117403068752,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000940,CUST_000128,403.76,in-store,utilities,0.14860027378989335,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000322,CUST_000128,182.18,mobile,pharmacy,0.1615164001671442,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000189,CUST_000128,257.81,in-store,subscription,0.1479496765039485,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001829,CUST_000128,306.56,online,grocery,0.15863058954364667,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000980,CUST_000129,1.0,in-store,gas,0.10804739947392482,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001517,CUST_000129,123.93,mobile,pharmacy,0.11314120646899636,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002568,CUST_000129,184.13,mobile,gas,0.11489199326657978,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001992,CUST_000130,110.68,online,subscription,0.15831682770874694,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002108,CUST_000130,196.45,in-store,subscription,0.16118712080035433,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002587,CUST_000130,14.86,in-store,restaurant,0.15280549037988048,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001984,CUST_000131,209.02,mobile,subscription,0.1911343186830494,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002629,CUST_000131,144.18,in-store,pharmacy,0.1791936465742446,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001837,CUST_000131,205.41,in-store,grocery,0.18870607795091798,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001424,CUST_000131,177.68,in-store,pharmacy,0.19249280592343163,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000889,CUST_000131,229.43,online,pharmacy,0.18325762476061974,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002938,CUST_000132,42.81,online,restaurant,0.12924059526657175,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000647,CUST_000132,63.07,in-store,pharmacy,0.12974209750962237,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000111,CUST_000132,50.09,mobile,restaurant,0.12818356493428593,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001452,CUST_000132,70.89,in-store,utilities,0.1184097993545874,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002424,CUST_000133,207.53,mobile,subscription,0.0896310733101667,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000242,CUST_000133,209.85,online,restaurant,0.10494528988607964,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001574,CUST_000134,46.87,mobile,grocery,0.13410551951343597,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000749,CUST_000134,2.49,online,utilities,0.14411788409940712,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002520,CUST_000134,36.34,online,pharmacy,0.13951455855718414,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002152,CUST_000135,36.87,mobile,gas,0.09324908466832699,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001960,CUST_000135,13.71,mobile,utilities,0.08451839498631139,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002049,CUST_000135,30.07,in-store,pharmacy,0.09927318851580287,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002929,CUST_000135,25.53,in-store,utilities,0.09807194891021648,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002472,CUST_000136,262.19,in-store,restaurant,0.07158717393205352,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001716,CUST_000136,76.45,in-store,utilities,0.06147734836507353,MINIMAL,APPROVE,0.0,0.0,0.0,False
